Unnamed: 0	title	link	country	date	content
7472	 В Україні зафіксували майже 200 порушень при відключенні світла, Київ - серед лідерів		Ukraine		"<div id=""post-content"">"
7473	 Russia, China ‘Sharing a Toolkit’ of Strategies to Weaken the West – NATO Ambassador		Ukraine		"<div id=""post-content"">"
7474	"<span class=""label-title"">OPINION:</span> SC Dnipro-1 Verging on History in War-Torn Ukraine"		Ukraine		"<div id=""post-content"">"
7475	 EXPLAINED: Patriot Missile System and How it Might Help the AFU		Ukraine		"<div id=""post-content"">"
7476	 Байден заявив, що з нетерпінням чекає Зеленського		Ukraine		"<div id=""post-content"">"
7477	 Шойгу заговорив про новий наступ на Україну		Ukraine		"<div id=""post-content"">"
7478	 Готель Premiere Palace: там, де ввижаються привиди злочинців з минулого		Ukraine		"<div id=""post-content"">"
7479	 Russia Aims to Leave Ukraine in Darkness Before New Year – PM Shmyhal		Ukraine		"<div id=""post-content"">"
7480	 У США розслідують, як американські компоненти потрапляють в іранські дрони		Ukraine		"<div id=""post-content"">"
7481	 У РНБО заявили, що наступні 2-3 місяці війни можуть бути вирішальними		Ukraine		"<div id=""post-content"">"
7482	 #LightUpUkraine: 21 грудня популярні локації світу вимкнуть світло на знак солідарності з Україною		Ukraine		"<div id=""post-content"">"
7483	 На фронті загинув екс-політв&#039;язень Афанасьєв		Ukraine		"<div id=""post-content"">"
7484	 У Німеччині відкрили Музей українських літер		Ukraine		"<div id=""post-content"">"
7485	 Christmas Lights Around World to Go Dark in Solidarity with Ukraine		Ukraine		"<div id=""post-content"">"
7486	 Український стартап отримав 2.5 млн євро на виробництво паперу з опалого листя		Ukraine		"<div id=""post-content"">"
7487	"<span class=""label-title"">OPINION:</span> Що чекає гривню в 2023 році?"		Ukraine		"<div id=""post-content"">"
7488	 Russia to Continue Improving Combat Readiness of Nuclear Forces: Putin		Ukraine		"<div id=""post-content"">"
7489	 EXPLAINED: Biden and Zelensky Meeting – What Happened in Washington?		Ukraine		"<div id=""post-content"">"
7490	 Чи скасують у Києві комендантську годину на Новий рік - відповідь міськради		Ukraine		"<div id=""post-content"">"
7491	 ПОЯСНЕННЯ: Зустріч Байдена та Зеленського – що сталося у Вашингтоні?		Ukraine		"<div id=""post-content"">"
7492	 Kyiv Post Morning Memo – Everything You Need to Know on Thursday, Dec. 22		Ukraine		"<div id=""post-content"">"
7493	 In Retaken Ukraine Village, Ruins, Hungry Cats and Few Residents		Ukraine		"<div id=""post-content"">"
7494	 In U.S. Zelensky Follows in Churchill&#039;s Footsteps - to a Point		Ukraine		"<div id=""post-content"">"
7495	 Генштаб повідомив про 100 тис. знищених російських військових		Ukraine		"<div id=""post-content"">"
7496	 Орбан закликав розпустити Європарламент		Ukraine		"<div id=""post-content"">"
7497	 WATCH: President Zelensky’s Full Address to Congress		Ukraine		"<div id=""post-content"">"
7498	 Ukraine Flags Vie With Christmas Decor as Zelensky Visits Washington		Ukraine		"<div id=""post-content"">"
7499	 Україна втримає енергосистему попри нові ракетні удари РФ		Ukraine		"<div id=""post-content"">"
7500	 Головнокомандувач ЗСУ відзначив посла Польщі почесним знаком &quot;Хрест заслуги&quot;		Ukraine		"<div id=""post-content"">"
7501	 Лукашенко обговорив з військовими переміщення армії Білорусі біля України		Ukraine		"<div id=""post-content"">"
7502	 ICU Bond Market Insight: 22 Dec. 2022		Ukraine		"<div id=""post-content"">"
7503	 Російський рубль коливається і падає напередодні Нового року		Ukraine		"<div id=""post-content"">"
7504	 У РФ спалахнула пожежа на російському авіаносці &quot;Адмірал Кузнєцов&quot;		Ukraine		"<div id=""post-content"">"
7505	 Макрон: вступ України до НАТО малоймовірний через &quot;позицію Росії&quot;		Ukraine		"<div id=""post-content"">"
7506	 Georgia&#039;s Ailing Ex-Leader Saakashvili Appears Gaunt in Court		Ukraine		"<div id=""post-content"">"
7507	 Штати мають три різні моделі закінчення війни в Україні шляхом переговорів		Ukraine		"<div id=""post-content"">"
7508	 ПОЯСНЕННЯ: Чому український головнокомандував вимагає посилити покарання для дезертирів		Ukraine		"<div id=""post-content"">"
7509	 Russian Lawmakers Back Long Jail Terms for &#039;Saboteurs&#039;		Ukraine		"<div id=""post-content"">"
7510	 Хворий змарнілий екслідер Грузії Саакашвілі постав перед судом		Ukraine		"<div id=""post-content"">"
7511	 Power, Heating, Water in Capital Hit Hardest by Latest Russian Missile Strikes		Ukraine		"<div id=""post-content"">"
7512	 Стало відомо, коли відбудеться саміт Україна-ЄС		Ukraine		"<div id=""post-content"">"
7513	 У РФ знову погрожують Греції через плани надати ППО Україні		Ukraine		"<div id=""post-content"">"
7514	 Some Ukrainians Will Get To Celebrate Two Christmases		Ukraine		"<div id=""post-content"">"
7515	 Після деокупації у Херсоні знайшли ще одне масове поховання		Ukraine		"<div id=""post-content"">"
7516	 Резніков: ЗСУ швидко опанують системи ППО Patriot		Ukraine		"<div id=""post-content"">"
7517	 РФ вигадала новий вид психологічних тортур для полонених українців		Ukraine		"<div id=""post-content"">"
7518	 Українська стрічка &quot;Клондайк&quot; вибула зі змагання за премію &quot;Оскар 2023&quot;		Ukraine		"<div id=""post-content"">"
7519	 Who ‘Pronounced Nonsense’ Best in 2022: Top Five Russian Diplomats - Ranked		Ukraine		"<div id=""post-content"">"
7520	 У Маріуполі виявили понад 10 тисяч нових могил		Ukraine		"<div id=""post-content"">"
7521	"<span class=""label-title"">OPINION:</span> В чому Кіссінджер помиляється щодо України"		Ukraine		"<div id=""post-content"">"
7522	 $45 Billion in Ukraine Aid Included in $1.7 trillion U.S. Government Funding Bill		Ukraine		"<div id=""post-content"">"
7523	 На шляху в Україну Зеленський зустрівся з Дудою		Ukraine		"<div id=""post-content"">"
7524	 Kyiv Post Morning Memo – Everything You Need to Know on Friday, Dec. 23		Ukraine		"<div id=""post-content"">"
7525	 Конгрес США ухвалив поправку щодо конфіскації активів РФ		Ukraine		"<div id=""post-content"">"
7526	 2022: A Year Some Ukraine ‘Experts’ Would Probably Like to Forget		Ukraine		"<div id=""post-content"">"
7527	 Чи буде евакуація з великих міст у разі блекауту - відповідь Кабміну		Ukraine		"<div id=""post-content"">"
7528	 &#039;Armed with English&#039;: Ukraine Soldiers Take Language Lessons		Ukraine		"<div id=""post-content"">"
7529	 США та союзники працюють над відновленням української енергетики		Ukraine		"<div id=""post-content"">"
7530	 The Decisive Battle of the Russo-Ukraine War So Far: Putin’s Disastrous Attempt to Capture Kyiv		Ukraine		"<div id=""post-content"">"
7531	"<span class=""label-title"">OPINION:</span> Unbreakable Resilience"		Ukraine		"<div id=""post-content"">"
7532	"<span class=""label-title"">OPINION:</span> &quot;Unity&quot; – The 12th Commandment"		Ukraine		"<div id=""post-content"">"
7533	 Росіяни знесли драмтеатр у Маріуполі		Ukraine		"<div id=""post-content"">"
7534	 Armed Forces of Ukraine Spoiling Rasshist Would-be Festive Season		Ukraine		"<div id=""post-content"">"
